C8-288;N51°28'35.11598";E4°38'34.46462";58.746;;26-7-2021 5:19:24.000
C8-289;N51°28'35.11592";E4°38'34.46465";58.747;;26-7-2021 5:19:25.000
C8-290;N51°28'35.11584";E4°38'34.46463";58.747;;26-7-2021 5:19:26.000
C8-291;N51°28'35.11597";E4°38'34.46452";58.748;;26-7-2021 5:19:27.000
C8-292;N51°28'35.11568";E4°38'34.46460";58.742;;26-7-2021 5:19:28.000
C8-293;N51°28'35.11604";E4°38'34.46460";58.755;;26-7-2021 5:19:29.000
C8-294;N51°28'35.11587";E4°38'34.46474";58.744;;26-7-2021 5:19:30.000
C8-295;N51°28'35.11607";E4°38'34.46469";58.754;;26-7-2021 5:19:31.000
C8-296;N51°28'35.11594";E4°38'34.46465";58.755;;26-7-2021 5:19:32.000
C8-297;N51°28'35.11595";E4°38'34.46447";58.750;;26-7-2021 5:19:33.000
C8-298;N51°28'35.11612";E4°38'34.46465";58.760;;26-7-2021 5:19:34.000
C8-299;N51°28'35.11582";E4°38'34.46466";58.761;;26-7-2021 5:19:35.000
C8-300;N51°28'35.11582";E4°38'34.46470";58.752;;26-7-2021 5:19:36.000
C8-301;N51°28'35.11570";E4°38'34.46470";58.758;;26-7-2021 5:19:37.000
C8-302;N51°28'35.11580";E4°38'34.46468";58.758;;26-7-2021 5:19:38.000
C8-303;N51°28'35.11606";E4°38'34.46467";58.770;;26-7-2021 5:19:39.000
C8-304;N51°28'35.11605";E4°38'34.46472";58.759;;26-7-2021 5:19:40.000
C8-305;N51°28'35.11594";E4°38'34.46458";58.763;;26-7-2021 5:19:41.000
C8-306;N51°28'35.11609";E4°38'34.46469";58.749;;26-7-2021 5:19:42.000
C8-307;N51°28'35.11571";E4°38'34.46468";58.744;;26-7-2021 5:19:43.000
C8-308;N51°28'35.11601";E4°38'34.46475";58.747;;26-7-2021 5:19:44.000
C8-309;N51°28'35.11591";E4°38'34.46452";58.742;;26-7-2021 5:19:45.000
C8-310;N51°28'35.11582";E4°38'34.46458";58.744;;26-7-2021 5:19:46.000
